x,y
disappoint mask recommend buy plu quickli deliv poor qualiti mask thin light weight compar brand bought also fit head normal size fasten around ear small slip poor fit,0
fit nice snug complet cover mouth nose chin,1
help feel protect cloth surgic mask area peopl unmask would buy,1
would love pale pink pale blue even bright pink,1
order realiz wear insid fabric tickl nose throw away,0
wife love mask fit perfectli hand normal size head mask tini strap pinch ear buy,0
product comfort fit well unfortun attach ear loop rip mask easili poor qualiti control make mani mask useless,0
tighter ear kn brighter babi pink anticip,0
qualiti materi howev elast seem small actual hurt ear within fifteen minut wear small face,1
ear strap broke second seal return,0
fit perfectli,1
break snap tight larg face medium face time hour strap gave way rip mask fling feet away ladi feet away fled unless plan use small face,0
fit much better paper mask glass fog,1
mask wear n rate provid safeti shape allow unobstruct breath mask work asthma,1
stay ear slip awhil,0
want,1
wear glass hear aid hurt ear,1
fake compani put peopl risk kn mask,0
truli like press face breathabl keep safe infect dislik insid white wear makeup line work take pleas eye would recommend market fenc,1
comfort go groceri store similar errand nose piec bend easili secur feel protect,1
nice snug fit,1
see aboveit b broke,0
seem good qualiti mask comfort seal good round bridg nose caus glass fog repeatedli obvious much air get mask effect wear minut ear strap becom uncomfort mask chafe skin chin got replac n mask ear loop kn conveni n strap go way around head worth use mask like give rest away,0
product suppos filter particl air feel comfort problem amazon ask amazon search engin mask n amazon search engin problem simpl english come close bait switch fals advertis caveat emptor know differ n mask sinc expos consider particul anyway decid choke order way fog glass feel sturdi seal well enough around nose mouth appar still offer directli public least money grubber amazon search amazon want see product search lot irrelev junk next time may reserv mean time limit purchas come amazon step plate still want mask,1
fit nice comfort wear,1
easi breath mask wore almost hour plane,1
overal good product elast strap rip away mask easili attach happi natur said would still recommend item other,1
cotton mask made face itch never problem like face mask,0
easi wear comfort,1
look nice look everyth excel mask protect covid infect mask appear well made found perimet around mask seal tight especi eye area air leak matter mani adjust made exhal feel air escap proper fit essenti good protect air escap air unfilt also enter bewar,0
comfort one use,1
second time buy product fit well tight loos,1
kn mask n mask,0
love mask light weight durabl,1
like mask comfort lightweight feel like breath pass flame test well know mask well filter,1
great qualiti product fit snugli face small full size face,1
earloop short deform ear ear loop break almost immedi render rhem useless would purchas feel wast money,0
use product see,1
read review kn highli recommend layer cover face comfort smell order second box sinc believ mask forc abl futur,1
layer mask extrem thin materi comfort made small face way would fit grown man buyer bewar,0
kept slide seem like strap posit right small face could get tight fit top compar similar style purchas,0
mask effect prevent spread covid kn mask thought tripl check add said covid protect level,0
great product,1
comfort breathabl,1
overal excel purchas nd time occasion one ear band pop far recommend soft keep shape comfort wear may ultra fashion highli rate kn corona viru definit purchas,1
product inferior describ,0
mask comfort well lightweight fit perfectli fulli protect constantli adjust fit perfectli,1
ear loop short stretch uncomfort,0
fit men face good women comfort odor mine breath well longer individu packag,1
mask came quickli work well,1
today husband project involv spray paint use mask took paint min us paint around nostril insid mask would better protect wear bandana face mask work larg paint particl way keep anyth els want protect coronaviru find someth better crappi mask,0
great valu money use multipl time,1
para cubrirm es excelent,1
order white mask got black mask instead mask fit nice face ear loop tight hurt,0
product actual hole mask unfortun open attempt use mask time return mask becom tinder fire disappoint actual airplan busi trip liter saw daylight shine thru side mask disappoint,0
statement product descript lie softer elast ear loop design kn face mask help elimin pressur ear comfort experi unless like ear fold side head head size grapefruit product purchas use mani kn n mask throughout past year half never encount one ear loop short mayb advertis size extra small,0
fit good,1
mask small fit face head warm air escap top fog glass elast band short begin hurt hour,0
mask wear still breath comfort student ask time one comfort use incent student work would figur mask get work done,1
use mask best fit rather small face despit fit snugli face room breath flatten nose complaint elast hurt ear long time wider elast would help,1
order packag would rate mask high mask fit well complaint friend order packag recommend ear strap much tighter mine almost child size see complaint peopl well compar two packag exactli must qualiti control issu interestingli soon word omicron variant hit news compani mask increas packag advic buy mask differ compani,0
strap around ear seem littl loos keep mask tight face like,1
good exercis lightweight,1
paid product novemb upon write review notic price increas pleas mask look elsewher better price,1
mask fit face gap seem way thin feel breez,0
warn mask tini hole seem defeat purpos furthermor small uncomfort averag adult male face,0
mask super comfort fit perfectli best seal kn tri recommend friend famili better protect surgic mask gap side one fit snugli feel secur pinch pull,1
thought one size fit ear loop quit tight caus discomfort around ear decid return item,0
